GENE	G_arboreum	G_arboreum+N	G_raimondii	G_raimondii+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
lcl|NC_030667.1_cds_XP_017629047.1_12351	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631413.1_12354	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629048.1_12359	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629958.1_12360	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629050.1_12361	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630408.1_12362	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629051.1_12363	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629052.1_12364	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629053.1_12365	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629054.1_12366	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629055.1_12367	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629057.1_12370	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629058.1_12371	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629059.1_12372	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629060.1_12373	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629895.1_12374	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628114.1_12376	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628019.1_12377	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629740.1_12378	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631064.1_12380	0	0	0	0	0	0	6	0
lcl|NC_030667.1_cds_XP_017628271.1_12381	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629061.1_12382	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627992.1_12383	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627991.1_12384	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629811.1_12386	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629062.1_12387	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630691.1_12388	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017630693.1_12390	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631209.1_12399	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628129.1_12403	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628192.1_12406	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629581.1_12407	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631058.1_12408	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631059.1_12409	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631060.1_12410	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630468.1_12411	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630470.1_12413	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630785.1_12414	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630784.1_12415	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630783.1_12416	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629063.1_12417	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631750.1_12418	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631751.1_12419	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630042.1_12420	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629460.1_12424	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628264.1_12425	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631188.1_12426	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630608.1_12430	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630605.1_12432	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630604.1_12433	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629757.1_12436	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631656.1_12437	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631477.1_12438	0	0	0	0	0	0	3	0
lcl|NC_030667.1_cds_XP_017630123.1_12439	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629064.1_12440	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630049.1_12441	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631655.1_12443	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627801.1_12444	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627455.1_12445	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017627153.1_12447	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629607.1_12448	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628270.1_12449	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629065.1_12450	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627200.1_12451	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627199.1_12452	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627204.1_12454	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627203.1_12455	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627201.1_12456	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627412.1_12457	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631198.1_12458	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631197.1_12459	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628007.1_12460	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627158.1_12461	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629066.1_12462	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631632.1_12464	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629820.1_12465	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629844.1_12466	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627942.1_12467	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627943.1_12468	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629887.1_12469	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628309.1_12470	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631191.1_12471	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627403.1_12472	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629068.1_12473	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629069.1_12474	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629070.1_12475	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629071.1_12476	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629072.1_12477	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631745.1_12478	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629073.1_12479	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631744.1_12480	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629074.1_12481	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629075.1_12482	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629076.1_12483	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629077.1_12484	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629078.1_12485	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629081.1_12487	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629082.1_12488	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629083.1_12489	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629085.1_12490	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630247.1_12491	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629086.1_12492	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629087.1_12493	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630057.1_12496	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629091.1_12497	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629092.1_12498	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627594.1_12499	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629093.1_12501	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629094.1_12502	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629095.1_12503	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629096.1_12504	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631394.1_12505	0	0	0	0	0	0	4	0
lcl|NC_030667.1_cds_XP_017628365.1_12506	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629097.1_12507	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627154.1_12509	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630126.1_12510	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629102.1_12511	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629103.1_12512	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630054.1_12513	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630006.1_12514	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629883.1_12515	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629979.1_12516	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629104.1_12517	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630116.1_12518	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629105.1_12519	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630153.1_12520	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629868.1_12521	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627604.1_12522	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629107.1_12523	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627242.1_12526	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629108.1_12527	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627240.1_12528	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627241.1_12529	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627292.1_12530	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631178.1_12531	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017630950.1_12532	0	0	0	0	0	0	6	0
lcl|NC_030667.1_cds_XP_017629109.1_12533	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630541.1_12534	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630540.1_12535	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631562.1_12536	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627858.1_12537	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627857.1_12538	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629401.1_12539	0	0	0	0	0	0	4	0
lcl|NC_030667.1_cds_XP_017629603.1_12540	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628036.1_12541	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628040.1_12542	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628295.1_12543	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629110.1_12544	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630709.1_12545	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629859.1_12546	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629111.1_12547	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629112.1_12548	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631538.1_12549	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631386.1_12551	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627170.1_12552	0	0	0	0	0	0	10	0
lcl|NC_030667.1_cds_XP_017628028.1_12553	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629924.1_12555	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631565.1_12556	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631566.1_12557	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631196.1_12558	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630800.1_12559	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629114.1_12560	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629115.1_12561	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631195.1_12562	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628347.1_12563	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629116.1_12564	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631500.1_12565	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629674.1_12569	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627387.1_12570	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627611.1_12571	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630841.1_12573	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630842.1_12574	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628161.1_12575	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631468.1_12577	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631104.1_12579	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628227.1_12582	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629911.1_12583	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630989.1_12585	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629394.1_12587	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629395.1_12588	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629396.1_12589	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629397.1_12590	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629400.1_12593	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629760.1_12594	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627665.1_12595	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627975.1_12597	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629694.1_12598	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629756.1_12599	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631271.1_12600	0	0	0	0	0	0	7	0
lcl|NC_030667.1_cds_XP_017631114.1_12602	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631724.1_12603	0	0	0	0	0	0	5	0
lcl|NC_030667.1_cds_XP_017628322.1_12604	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630581.1_12606	0	0	0	0	0	0	3	0
lcl|NC_030667.1_cds_XP_017630787.1_12607	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629117.1_12609	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631132.1_12610	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629119.1_12611	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629120.1_12612	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629571.1_12613	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627716.1_12614	0	0	0	0	0	0	4	0
lcl|NC_030667.1_cds_XP_017630594.1_12615	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630596.1_12617	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017630599.1_12619	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629121.1_12623	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631671.1_12624	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629647.1_12625	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629122.1_12626	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627644.1_12627	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630521.1_12628	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630522.1_12629	0	0	0	0	0	0	17	0
lcl|NC_030667.1_cds_XP_017630523.1_12630	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629611.1_12631	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630093.1_12632	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630246.1_12633	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629123.1_12634	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630037.1_12635	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629663.1_12636	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631392.1_12637	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017628215.1_12639	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630603.1_12640	0	0	0	0	0	0	8	0
lcl|NC_030667.1_cds_XP_017628084.1_12641	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631282.1_12642	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631281.1_12643	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629125.1_12645	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631610.1_12646	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631608.1_12647	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627693.1_12649	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631626.1_12650	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629527.1_12651	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017629861.1_12652	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627459.1_12653	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629126.1_12654	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630845.1_12655	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630848.1_12658	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627395.1_12660	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629410.1_12662	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631535.1_12665	0	0	0	0	0	0	3	0
lcl|NC_030667.1_cds_XP_017627810.1_12666	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630206.1_12667	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629853.1_12668	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629127.1_12669	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630113.1_12670	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631226.1_12671	0	0	0	0	0	0	8	0
lcl|NC_030667.1_cds_XP_017631614.1_12673	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629129.1_12675	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627378.1_12676	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627377.1_12677	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631688.1_12679	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629956.1_12680	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627262.1_12681	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629130.1_12682	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630176.1_12683	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629131.1_12684	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629132.1_12685	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629133.1_12686	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630635.1_12688	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627401.1_12689	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629135.1_12690	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629136.1_12691	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629137.1_12692	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629725.1_12693	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629938.1_12694	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629138.1_12695	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629140.1_12696	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629141.1_12697	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629142.1_12698	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630082.1_12699	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629143.1_12701	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631158.1_12702	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631725.1_12703	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631696.1_12705	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017627287.1_12706	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631294.1_12707	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631293.1_12708	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631582.1_12709	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627481.1_12710	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631700.1_12711	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630090.1_12712	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630158.1_12713	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629847.1_12714	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631227.1_12715	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627927.1_12716	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627252.1_12717	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017629747.1_12718	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627523.1_12719	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631199.1_12720	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631201.1_12722	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631550.1_12723	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630951.1_12724	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017631259.1_12725	0	0	0	0	0	0	3	0
lcl|NC_030667.1_cds_XP_017630436.1_12727	0	0	0	0	0	0	5	0
lcl|NC_030667.1_cds_XP_017630437.1_12728	0	0	0	0	0	0	5	0
lcl|NC_030667.1_cds_XP_017628146.1_12730	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627709.1_12731	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627708.1_12732	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627707.1_12733	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631499.1_12734	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629528.1_12735	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629618.1_12736	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627653.1_12738	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631534.1_12739	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631554.1_12740	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017630969.1_12741	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629560.1_12742	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017627407.1_12743	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629970.1_12744	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629701.1_12745	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017627344.1_12746	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630735.1_12747	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017630737.1_12749	0	0	0	0	0	0	2	0
lcl|NC_030667.1_cds_XP_017628030.1_12750	0	0	0	0	0	0	1	0
lcl|NC_030667.1_cds_XP_017631563.1_12751	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631564.1_12752	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629144.1_12753	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629145.1_12754	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629146.1_12755	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629148.1_12756	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629773.1_12757	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629149.1_12758	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017629150.1_12759	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017628202.1_12760	0	0	0	0	0	0	0	0
lcl|NC_030667.1_cds_XP_017631108.1_12761	0	0	0	0	0	0	4	0
lcl|NC_030667.1_cds_XP_017629151.1_12762	0	0	0	0	0	0	0	0
